CARNET,NOMBRES,CODPROF,CODEPTO,GENERO,FECHA_INGRESO,TIPO_SOCIO,NRO_SOCIO,ESTADO_CIVIL,TELEFONO,EMAIL,ZONA_RESIDENCIA
3306276,Rosendo Gibert,3,3,M,2017-03-25,JUBILADO,SOC08796,SOLTERO,+34828026685,kleon@example.com,CENTRO
4263550,Eleuterio Porta,2,2,M,2011-05-01,PASIVO,SOC08797,DIVORCIADO,+34 984930445,jordi57@example.com,RURAL
2848891,Juan Gonzalo Alsina,8,2,M,2018-10-22,ACTIVO,SOC08798,SOLTERO,+34900 842 451,lyuste@example.org,VILLA
3256187,Plinio Apolinar Ponce Sarabia,7,5,F,2014-02-03,PASIVO,SOC08799,SOLTERO,+34988 46 84 80,belen74@example.org,NORTE
4401614,Mercedes Llabrés,8,4,F,2022-10-07,PASIVO,SOC08800,SOLTERO,+34924 571 479,kjara@example.net,SUR
3238516,Mónica Carreras Ramírez,2,5,M,2010-06-26,JUBILADO,SOC08801,VIUDO,+34 949 04 41 03,doritaroma@example.org,SUR
5844370,Regina Fuentes Mate,2,7,F,2007-10-13,PASIVO,SOC08802,VIUDO,+34825547382,pastora24@example.com,VILLA
3350296,Irma Catalina Elorza Acevedo,4,5,F,2005-12-03,JUBILADO,SOC08803,DIVORCIADO,+34826789882,cipriano03@example.com,SUR
4841383,Albino Amores Rosado,4,2,F,2002-01-06,ACTIVO,SOC08804,VIUDO,+34985 982 389,pelayo06@example.org,NORTE
4719810,Jaime Cabanillas Luján,9,2,F,2020-01-31,JUBILADO,SOC08805,SOLTERO,+34 900941147,hcantero@example.com,VILLA
2772462,Emelina Salcedo Arroyo,8,3,M,2000-10-01,PASIVO,SOC08806,DIVORCIADO,+34736 540 735,mamen01@example.org,SUR
4149748,Cristina Murcia,6,5,F,2005-07-05,ACTIVO,SOC08807,CASADO,+34 959 28 11 44,raul84@example.com,VILLA
4307111,Noa Sanjuan-Heras,7,4,F,2017-09-09,ACTIVO,SOC08808,DIVORCIADO,+34824316384,ferminprieto@example.org,SUR
5003860,Quique Pardo Cabrero,4,4,M,2012-03-25,PASIVO,SOC08809,CASADO,+34 813 019 017,faustocifuentes@example.com,CENTRO
4529973,Benigno Rodríguez Campo,2,1,F,2008-11-02,ACTIVO,SOC08810,SOLTERO,+34946298153,hernando05@example.org,NORTE
4423439,Rosa María Ugarte Valbuena,9,4,M,2020-07-06,PASIVO,SOC08811,DIVORCIADO,+34822 388 789,ainaravillalonga@example.org,VILLA
2009967,Ceferino de Aramburu,5,3,M,2006-02-07,JUBILADO,SOC08812,CASADO,+34 881036354,menendezjovita@example.net,CENTRO
2247474,Oriana Lucía Ramírez Antúnez,8,4,M,2005-08-25,PASIVO,SOC08813,SOLTERO,+34 923960722,jpriego@example.org,CENTRO
5351596,Reynaldo Gallart Almazán,3,5,M,2018-10-26,PASIVO,SOC08814,CASADO,+34926124132,espanaovidio@example.com,VILLA
5543770,Hernán Custodio Padilla Gabaldón,3,5,F,2019-03-22,ACTIVO,SOC08815,DIVORCIADO,+34748 28 81 23,ocolomer@example.net,SUR
2290859,Samuel Arribas Pol,8,4,F,2003-08-19,ACTIVO,SOC08816,CASADO,+34978 69 07 84,illoret@example.com,SUR
3983908,Crescencia Andreu-Jover,4,3,F,2016-12-23,JUBILADO,SOC08817,SOLTERO,+34901 402 978,victor37@example.com,VILLA
3710044,Marcos Aroca Murillo,9,8,F,2011-02-08,JUBILADO,SOC08818,SOLTERO,+34 948 550 694,delia33@example.net,NORTE
5447109,Simón Fuertes Valdés,4,7,M,2007-05-05,JUBILADO,SOC08819,DIVORCIADO,+34800 98 79 78,xsabater@example.org,SUR
4230544,Plácido Pujol-Ibañez,7,7,M,2021-01-13,ACTIVO,SOC08820,SOLTERO,+34 988 33 89 07,castillaplinio@example.com,RURAL
2610314,Olimpia Madrigal Mendizábal,7,4,M,2005-02-10,ACTIVO,SOC08821,VIUDO,+34923509972,bquiroga@example.com,NORTE
2985125,Pablo Gonzalo Coca,1,4,M,2006-05-15,PASIVO,SOC08822,DIVORCIADO,+34 806 31 65 94,florentinoalmagro@example.com,SUR
2538941,Amparo Bayón Piquer,1,5,F,2017-02-23,ACTIVO,SOC08823,CASADO,+34927 672 994,marcelo53@example.com,RURAL
3718901,Marcelino Ale Pujol Cid,4,5,M,2022-03-13,PASIVO,SOC08824,DIVORCIADO,+34 879 82 46 08,graciano66@example.org,CENTRO
2717297,Patricio Gastón Medina Barreda,6,5,M,2014-09-26,JUBILADO,SOC08825,DIVORCIADO,+34921465742,ediaz@example.net,VILLA
5984069,Valerio Manuel Pinilla,1,1,F,2004-10-04,ACTIVO,SOC08826,DIVORCIADO,+34901 843 765,emiliomanjon@example.org,RURAL
5274538,Pastor Boix Revilla,1,3,F,2005-12-24,JUBILADO,SOC08827,VIUDO,+34973 980 581,maria-pilarplaza@example.net,RURAL
4258905,Alfredo Báez-Barrios,5,2,M,2003-02-16,ACTIVO,SOC08828,SOLTERO,+34 827 762 671,ojaume@example.com,VILLA
3690897,Susana Guerra Báez,7,8,M,2015-07-20,PASIVO,SOC08829,DIVORCIADO,+34841 199 263,ulosada@example.com,RURAL
5452579,Lalo Berrocal-Marti,4,4,M,2013-12-31,ACTIVO,SOC08830,VIUDO,+34877 981 109,paulinapalomo@example.com,SUR
4788401,Melania Chelo Bastida Gárate,9,7,F,2014-11-06,PASIVO,SOC08831,VIUDO,+34 988798377,crescencia71@example.com,RURAL
4939415,Julio César Baró,8,7,M,2017-11-26,ACTIVO,SOC08832,SOLTERO,+34725606334,gualernesto@example.net,SUR
5917143,Marianela Barón Bolaños,4,4,F,2004-03-18,ACTIVO,SOC08833,DIVORCIADO,+34878 13 00 05,encarnacionrubio@example.net,NORTE
2197137,Gema Miró Valera,5,4,F,2015-11-16,PASIVO,SOC08834,VIUDO,+34 986912359,perlita08@example.com,CENTRO
4534741,Teodoro Angulo Arévalo,1,9,F,2003-08-02,ACTIVO,SOC08835,CASADO,+34826201440,mcolomer@example.net,SUR
2731741,Reinaldo Llabrés Chaparro,3,2,F,2017-03-24,PASIVO,SOC08836,SOLTERO,+34 883772695,farrevasco@example.net,VILLA
5606958,Paulino Santamaria Jurado,6,4,M,2012-11-19,PASIVO,SOC08837,DIVORCIADO,+34841192610,espinosajeronimo@example.com,NORTE
3097304,Ceferino Albano Cerdán Benet,9,1,F,2001-08-20,ACTIVO,SOC08838,SOLTERO,+34973 099 314,llabreswilfredo@example.net,RURAL
3988999,Prudencia Carvajal,4,5,F,2010-12-13,ACTIVO,SOC08839,SOLTERO,+34 881 878 929,teobaldo04@example.net,NORTE
3850740,Octavia del Castelló,9,4,M,2001-02-08,PASIVO,SOC08840,SOLTERO,+34 948 683 242,srecio@example.com,RURAL
3013333,Ariel Calzada Frías,1,2,M,2008-07-08,ACTIVO,SOC08841,CASADO,+34944977504,zamorasebastian@example.com,VILLA
4772663,Calisto de Pozuelo,4,5,F,2009-08-24,PASIVO,SOC08842,VIUDO,+34972754237,vidaleva@example.com,SUR
4507925,Jaime Pablo Amigó,1,4,F,2017-04-25,JUBILADO,SOC08843,DIVORCIADO,+34 800019796,ipuente@example.org,CENTRO
5200315,Miguel Sedano Ballesteros,6,8,F,2007-07-10,PASIVO,SOC08844,VIUDO,+34 971 76 69 91,alvarodemetrio@example.com,NORTE
3908853,Balduino Castell-Huguet,1,2,F,2000-04-04,JUBILADO,SOC08845,SOLTERO,+34 926 492 128,almudenaaller@example.com,NORTE
3267290,Bernardino Torrens Martí,7,3,F,2015-12-20,PASIVO,SOC08846,SOLTERO,+34 861826996,lupitaramos@example.org,VILLA
2297037,Buenaventura Borja,1,2,F,2003-02-21,PASIVO,SOC08847,CASADO,+34 888 66 04 10,amaliatorrens@example.net,RURAL
3664163,Begoña Meléndez Cerdá,2,4,F,2020-10-08,PASIVO,SOC08848,CASADO,+34856685581,bmontalban@example.com,NORTE
2730948,Rubén Catalán Ayllón,1,3,F,2018-10-10,ACTIVO,SOC08849,VIUDO,+34828 90 21 52,leire87@example.org,CENTRO
4809285,Guadalupe Reina Belda,8,8,M,2010-04-20,PASIVO,SOC08850,VIUDO,+34 888 21 94 83,jafetpoza@example.org,RURAL
2820337,Fortunata del Coloma,6,4,M,2011-11-06,PASIVO,SOC08851,VIUDO,+34 839 293 791,canetsantiago@example.org,VILLA
3082972,Jerónimo Ferreras-Fajardo,2,6,M,2006-02-03,ACTIVO,SOC08852,SOLTERO,+34820 73 40 45,migueljulian@example.org,VILLA
2718716,Vinicio Beltrán Barrera,7,9,F,2013-10-12,JUBILADO,SOC08853,CASADO,+34 925 04 75 62,cpaz@example.net,CENTRO
2385796,Clotilde Benet,1,5,M,2008-03-01,JUBILADO,SOC08854,CASADO,+34 844 92 83 32,cbuendia@example.net,VILLA
5617999,Pepita Escobar Montoya,3,2,M,2021-05-23,JUBILADO,SOC08855,CASADO,+34877 01 92 43,manolovalentin@example.org,SUR
4094809,Santiago del Moraleda,6,5,M,2000-12-01,PASIVO,SOC08856,DIVORCIADO,+34 747643020,juanacastells@example.org,RURAL
2990596,Casandra Solís Pedraza,2,2,F,2017-12-07,ACTIVO,SOC08857,VIUDO,+34807039187,jorge21@example.net,SUR
3495576,Visitación de Mármol,8,5,F,2000-02-23,PASIVO,SOC08858,CASADO,+34 941229060,upinilla@example.com,NORTE
4086333,Ramón de Casanova,4,5,M,2003-07-18,JUBILADO,SOC08859,DIVORCIADO,+34 824 177 920,hozjose-manuel@example.net,NORTE
2834083,Carlos Godoy Paz,2,2,M,2012-01-05,JUBILADO,SOC08860,SOLTERO,+34873 139 770,wgalvan@example.org,SUR
2177903,Jordi Nogués,2,3,M,2004-10-27,ACTIVO,SOC08861,DIVORCIADO,+34810373821,luciopeiro@example.net,CENTRO
4289250,Jose Francisco Niño,3,1,M,2000-06-16,PASIVO,SOC08862,CASADO,+34 837 570 399,ncanas@example.com,RURAL
2594877,Eliseo Felipe Portillo Cuenca,3,5,F,2017-08-26,PASIVO,SOC08863,SOLTERO,+34874 071 665,velezsandra@example.org,CENTRO
5718705,Dora Gual Guitart,1,5,F,2020-04-29,PASIVO,SOC08864,VIUDO,+34918 81 38 02,dcarbajo@example.com,CENTRO
3343508,Purificación Cortés,2,2,F,2014-03-10,ACTIVO,SOC08865,SOLTERO,+34 746553290,mendozaabraham@example.org,RURAL
3185419,Julie Pozo Borrego,5,7,M,2006-09-02,JUBILADO,SOC08866,CASADO,+34 979 09 45 81,griseldatejero@example.com,SUR
2720912,Felix Fonseca Castelló,6,3,F,2008-03-11,PASIVO,SOC08867,VIUDO,+34971 81 61 26,gomezvalentin@example.net,VILLA
3463701,René Escamilla,9,7,F,2022-09-14,ACTIVO,SOC08868,DIVORCIADO,+34 942 05 56 88,jgoicoechea@example.com,SUR
4287660,Juliana Santana Antúnez,4,5,M,2009-06-02,JUBILADO,SOC08869,VIUDO,+34 926 92 53 02,xaleman@example.org,NORTE
4565397,Samu Busquets Granados,4,4,F,2020-12-31,JUBILADO,SOC08870,SOLTERO,+34878 962 423,belen80@example.net,VILLA
5758751,Julia del Rivas,4,2,F,2016-05-21,PASIVO,SOC08871,CASADO,+34 803 344 793,amadoarroyo@example.net,SUR
3300524,Onofre Prats Andrés,3,2,F,2009-11-05,ACTIVO,SOC08872,CASADO,+34972335293,mayoafrica@example.com,NORTE
2260143,Diana Palomino Miralles,5,4,F,2018-12-13,PASIVO,SOC08873,CASADO,+34 901 497 484,cortesmagdalena@example.com,VILLA
3301990,Eugenio Olmedo Vaquero,7,3,M,2004-03-23,PASIVO,SOC08874,SOLTERO,+34 876817265,florentino63@example.net,CENTRO
3058376,Calisto Galiano Perea,7,5,M,2014-01-02,PASIVO,SOC08875,VIUDO,+34841731434,yaizamarquez@example.org,RURAL
4258484,Fanny del Laguna,9,5,M,2021-09-22,JUBILADO,SOC08876,DIVORCIADO,+34924183841,otrujillo@example.org,VILLA
5408709,Augusto Alcalá Tur,2,8,F,2008-08-13,JUBILADO,SOC08877,SOLTERO,+34 846 547 131,geraldo67@example.com,CENTRO
3780414,Diana Alcolea Fabra,8,9,M,2001-09-26,PASIVO,SOC08878,SOLTERO,+34 885 11 94 92,nacio54@example.org,VILLA
3348818,Celestino Piña Bolaños,6,2,M,2002-07-18,JUBILADO,SOC08879,DIVORCIADO,+34 825173933,eufemia35@example.com,RURAL
4430260,Emigdio Prieto Sola,1,6,M,2010-09-04,ACTIVO,SOC08880,DIVORCIADO,+34 982 592 858,calixto70@example.net,RURAL
3359199,Irene Galán-Marco,7,3,M,2011-09-28,PASIVO,SOC08881,VIUDO,+34882 12 51 31,marcianoarmengol@example.net,NORTE
2713792,Fabricio Palau,7,5,F,2005-05-18,JUBILADO,SOC08882,DIVORCIADO,+34900243237,jacobo57@example.com,SUR
2607703,Aitana Madrigal,5,7,M,2019-06-06,ACTIVO,SOC08883,SOLTERO,+34 806 96 16 41,reguerajuliana@example.com,RURAL
5836927,Rosa Morena Expósito Niño,6,4,M,2020-09-12,JUBILADO,SOC08884,CASADO,+34 972940050,felipa72@example.org,CENTRO
4188434,Galo Almazán Arribas,1,7,M,2006-05-05,ACTIVO,SOC08885,VIUDO,+34847915209,yroura@example.org,SUR
5830802,Joaquina Cal Cobos,3,4,F,2007-02-22,JUBILADO,SOC08886,DIVORCIADO,+34827 903 572,wjuarez@example.net,SUR
2246456,Patricia Fernandez Almansa,1,2,F,2017-01-21,ACTIVO,SOC08887,DIVORCIADO,+34877 853 190,nicodemo82@example.org,RURAL
3782598,Guiomar Mármol-Cortina,6,2,M,2006-07-17,JUBILADO,SOC08888,VIUDO,+34844769658,ana-belen76@example.org,RURAL
4711465,Heliodoro Verdú-Jimenez,8,2,F,2005-03-05,JUBILADO,SOC08889,VIUDO,+34973 47 92 97,gonitiburcio@example.net,CENTRO
4086767,Felipe Zorrilla,4,4,F,2007-02-15,JUBILADO,SOC08890,SOLTERO,+34968 660 341,batallaleyre@example.net,SUR
5798468,África de Baena,9,5,F,2002-01-27,ACTIVO,SOC08891,VIUDO,+34 959991163,jimeneznicolasa@example.org,RURAL
5931783,Filomena Angelina Cruz Barragán,5,8,M,2017-06-24,JUBILADO,SOC08892,VIUDO,+34973 87 21 73,valenzuelaloreto@example.com,SUR
3411105,Benjamín Cabrero Maestre,4,2,M,2010-05-17,PASIVO,SOC08893,DIVORCIADO,+34928149073,gonzalezolivia@example.net,VILLA
5828453,Albano Pedrero Novoa,3,9,M,2021-02-28,PASIVO,SOC08894,CASADO,+34 822 248 602,siglesias@example.com,CENTRO
4033951,Zaira Ferrando Pelayo,7,2,F,2012-06-30,PASIVO,SOC08895,DIVORCIADO,+34821 483 949,americo09@example.com,CENTRO
3706829,Cintia Batalla Peñas,8,7,F,2005-03-07,PASIVO,SOC08896,CASADO,+34923 69 41 02,hgrande@example.org,RURAL
5800117,Pilar Barceló Bautista,4,5,M,2019-10-16,PASIVO,SOC08897,VIUDO,+34 849 245 725,zcaceres@example.com,NORTE
5383594,Ambrosio Catalá Alcaraz,6,3,M,2012-07-29,JUBILADO,SOC08898,CASADO,+34944546248,rosariosierra@example.org,RURAL
3844330,Angélica del Infante,7,2,M,2015-04-01,PASIVO,SOC08899,CASADO,+34800 44 13 70,soleravasco@example.org,SUR
4143178,David Grau-Royo,1,2,F,2004-02-10,PASIVO,SOC08900,SOLTERO,+34 901 68 47 87,yolanda19@example.com,RURAL
5273017,Anacleto Crespo Niño,8,7,F,2012-11-19,ACTIVO,SOC08901,CASADO,+34 828 51 81 87,ncheca@example.org,VILLA
4326089,Belén Cantón,5,4,M,2005-11-22,ACTIVO,SOC08902,VIUDO,+34712409396,nacio22@example.net,NORTE
4744352,Laura Adadia Castañeda,3,4,F,2019-04-22,JUBILADO,SOC08903,CASADO,+34 887984759,kosuna@example.net,SUR
4560732,Lupe Trujillo Coello,9,6,M,2000-08-13,JUBILADO,SOC08904,DIVORCIADO,+34941820167,victor36@example.com,RURAL
5233604,Mireia Ramirez Aragón,3,7,M,2019-09-28,JUBILADO,SOC08905,DIVORCIADO,+34927235880,vazqueznicolas@example.org,NORTE
3497541,Jose Manuel Jerez,8,4,F,2012-04-12,JUBILADO,SOC08906,SOLTERO,+34 694 647 657,bravojuan-antonio@example.net,SUR
3530395,Eufemia Anguita,1,2,F,2016-09-28,ACTIVO,SOC08907,DIVORCIADO,+34 820 837 724,morenaaraujo@example.org,VILLA
5928180,Teófila Marianela Sandoval Cueto,3,7,F,2014-09-19,JUBILADO,SOC08908,VIUDO,+34920585365,serramartirio@example.net,NORTE
5063605,Anastasio del Bermudez,2,3,M,2013-08-27,ACTIVO,SOC08909,CASADO,+34979049033,mugicamaximiliano@example.com,NORTE
3595609,Miguela Castro,8,5,M,2002-01-01,PASIVO,SOC08910,CASADO,+34 885733081,maximarios@example.net,RURAL
4407885,Lourdes Rosenda Barrera Alonso,4,5,M,2022-03-03,PASIVO,SOC08911,CASADO,+34979129961,bcuadrado@example.com,NORTE
3471252,Anastasio Manzano Andrade,9,5,F,2022-12-06,JUBILADO,SOC08912,DIVORCIADO,+34 849 139 238,ominguez@example.net,VILLA
3447641,René Fuster Talavera,5,7,M,2002-04-26,PASIVO,SOC08913,DIVORCIADO,+34 944 635 834,carolinabelda@example.net,NORTE
5393122,Jimena Aguiló Soto,3,2,F,2019-10-19,PASIVO,SOC08914,SOLTERO,+34 960 039 379,taniaroca@example.net,SUR
5000808,Fanny del Reina,9,4,F,2019-08-16,ACTIVO,SOC08915,DIVORCIADO,+34874 692 908,langlada@example.com,NORTE
4917886,Darío Roura Salvà,2,1,F,2012-10-19,JUBILADO,SOC08916,DIVORCIADO,+34 974 50 77 11,corominasloreto@example.com,SUR
4458656,Catalina Cortina Simó,8,4,M,2016-05-29,ACTIVO,SOC08917,SOLTERO,+34873 426 557,juan-pablonunez@example.net,SUR
2904520,Bibiana Zorrilla-Villegas,8,7,F,2019-10-16,JUBILADO,SOC08918,SOLTERO,+34730 539 141,mirochita@example.com,SUR
4623868,Elvira Joaquina Llabrés Pomares,3,3,F,2021-05-20,JUBILADO,SOC08919,DIVORCIADO,+34 887381927,cortesabel@example.net,SUR
2119231,Yolanda Iriarte Clemente,6,5,F,2022-02-16,PASIVO,SOC08920,CASADO,+34 983875410,sebastianfiol@example.net,CENTRO
2107568,Carmela Diez Diez,5,5,F,2019-02-18,ACTIVO,SOC08921,VIUDO,+34823 45 68 62,gabrielluna@example.org,RURAL
5283330,Telmo Nicolau Medina,4,8,M,2010-05-28,ACTIVO,SOC08922,SOLTERO,+34713 47 46 80,sarita83@example.com,CENTRO
3353115,Maxi Almeida Nadal,5,2,M,2004-09-11,ACTIVO,SOC08923,SOLTERO,+34823 92 06 63,wsoriano@example.com,NORTE
3270271,Florencia Ferrer Arellano,9,5,F,2021-06-10,ACTIVO,SOC08924,CASADO,+34978 238 122,onofre30@example.net,CENTRO
2963142,Vicenta Goicoechea Palau,3,5,F,2017-09-21,PASIVO,SOC08925,VIUDO,+34 824 76 67 78,lino81@example.com,RURAL
2956779,Dalila Corbacho Casanova,8,9,M,2005-02-12,JUBILADO,SOC08926,VIUDO,+34 847638319,gbatalla@example.net,VILLA
4919729,Alex Lumbreras-Roda,6,5,F,2010-05-18,PASIVO,SOC08927,SOLTERO,+34 872 98 76 47,ftejedor@example.net,CENTRO
4752421,Ricardo Sala Tur,7,2,M,2010-08-06,PASIVO,SOC08928,DIVORCIADO,+34819971827,ferrandezjuanita@example.org,CENTRO
2350699,Hermenegildo Edelmiro Arroyo Cabrero,5,5,F,2021-09-19,ACTIVO,SOC08929,CASADO,+34800 354 630,feliparoman@example.org,RURAL
4020720,Laura Farré Andrés,2,4,F,2015-09-03,JUBILADO,SOC08930,CASADO,+34941521585,fabregatbernardita@example.org,CENTRO
4179818,Primitivo Granados Castells,8,4,F,2014-08-04,PASIVO,SOC08931,VIUDO,+34 914 68 00 41,belentoro@example.com,RURAL
5104178,Chus Crespi Pomares,7,8,M,2007-07-18,ACTIVO,SOC08932,CASADO,+34733 515 346,mayoleduardo@example.net,VILLA
4092099,Begoña Aguilar Quintero,5,2,M,2011-01-26,PASIVO,SOC08933,VIUDO,+34985 14 93 79,azucenamoran@example.net,CENTRO
2116190,Susanita Colomer Perelló,4,5,F,2010-12-30,JUBILADO,SOC08934,SOLTERO,+34 806 64 17 16,mascarofelix@example.net,CENTRO
5910974,Fito Roma Bravo,3,4,M,2008-12-24,PASIVO,SOC08935,VIUDO,+34 971 995 367,dluz@example.net,NORTE
3875406,Renata Cuadrado-Folch,5,5,F,2017-02-25,JUBILADO,SOC08936,SOLTERO,+34 867 78 63 82,hortensia25@example.org,SUR
2274673,Lucio Cruz Pavón,6,2,F,2022-01-05,JUBILADO,SOC08937,DIVORCIADO,+34 826 260 445,floresgabriela@example.org,RURAL
4083187,Isidoro Ciríaco Carretero Yuste,7,7,M,2013-05-28,ACTIVO,SOC08938,DIVORCIADO,+34 942 515 382,udiez@example.com,CENTRO
2336295,Reynaldo Norberto Lastra Carranza,8,8,M,2006-03-07,JUBILADO,SOC08939,SOLTERO,+34 971944490,tsanchez@example.org,CENTRO
3016310,Pascual Sevilla Lobo,3,8,F,2018-12-16,JUBILADO,SOC08940,DIVORCIADO,+34825625316,vmercader@example.com,NORTE
5449993,Teobaldo Manso Mayol,4,2,F,2017-12-19,JUBILADO,SOC08941,VIUDO,+34 965456695,maria-fernandacano@example.net,SUR
3130467,Nilda Rivas Arcos,8,2,F,2015-09-17,JUBILADO,SOC08942,VIUDO,+34 943886289,qvelez@example.com,CENTRO
5769046,Nicodemo Hoz,2,4,M,2000-08-08,ACTIVO,SOC08943,SOLTERO,+34 942728205,batlleaitor@example.com,CENTRO
5391212,Jimena Badía Saavedra,1,4,F,2020-01-06,ACTIVO,SOC08944,CASADO,+34729 310 073,quintanillajordana@example.net,NORTE
3258093,Laura Machado Malo,1,5,F,2001-12-01,ACTIVO,SOC08945,CASADO,+34733472123,andreaesparza@example.com,NORTE
2626453,Plinio Abascal Adán,1,4,M,2003-07-13,ACTIVO,SOC08946,SOLTERO,+34874 06 83 72,ppedro@example.net,RURAL
4924629,Jose Manuel Madrigal Tolosa,7,4,F,2015-12-15,JUBILADO,SOC08947,SOLTERO,+34 948733300,francisco-jose57@example.net,CENTRO
3055799,Andrés Arroyo Lerma,8,4,F,2000-09-07,JUBILADO,SOC08948,SOLTERO,+34 980 10 18 59,flaviocordero@example.org,SUR
5708441,Darío Solís Castell,3,2,F,2004-07-14,ACTIVO,SOC08949,DIVORCIADO,+34713 52 78 75,merinoerasmo@example.com,CENTRO
2642254,Casemiro Germán Vilalta Rubio,4,2,M,2015-09-11,JUBILADO,SOC08950,SOLTERO,+34 828 88 27 57,barreraolalla@example.net,NORTE
3088235,Aristides Pons Pérez,3,5,M,2018-01-11,ACTIVO,SOC08951,VIUDO,+34951 662 676,pacoalcala@example.org,RURAL
2092354,Evelia Toledo Rocamora,7,5,M,2006-02-24,PASIVO,SOC08952,DIVORCIADO,+34872 779 549,maritacasas@example.org,RURAL
2684369,África Bartolomé Bárcena,1,2,M,2006-08-18,PASIVO,SOC08953,CASADO,+34 824 70 25 86,brubio@example.org,CENTRO
2487254,Gregorio Ruiz Noriega,5,4,M,2020-11-27,PASIVO,SOC08954,DIVORCIADO,+34748258605,toni14@example.net,NORTE
2624807,Adelia Palomar Morillo,2,5,M,2017-02-26,PASIVO,SOC08955,CASADO,+34 879 969 382,adolfobayona@example.com,RURAL
5083040,Isidora Aragonés Salazar,9,5,M,2006-12-22,ACTIVO,SOC08956,VIUDO,+34876 095 976,alma07@example.org,VILLA
4915160,Pedro Mateos Ros,5,5,M,2010-12-24,ACTIVO,SOC08957,CASADO,+34 927 675 213,murrutia@example.com,RURAL
5871180,Asunción Torre Sáez,4,2,F,2010-12-30,PASIVO,SOC08958,DIVORCIADO,+34 875 47 84 47,aureasierra@example.com,RURAL
3229492,Leonardo Severo Pelayo Cánovas,6,4,F,2015-10-19,PASIVO,SOC08959,DIVORCIADO,+34827525240,gisela66@example.com,CENTRO
5092329,Juan Bautista Borrás Arcos,2,2,M,2003-04-16,JUBILADO,SOC08960,VIUDO,+34 976701262,xserna@example.com,RURAL
2435539,Adolfo Pizarro Villalba,4,2,F,2006-05-07,ACTIVO,SOC08961,SOLTERO,+34 979 71 84 91,kguitart@example.org,RURAL
4194830,Lisandro Adadia Amat,8,2,F,2004-01-20,JUBILADO,SOC08962,VIUDO,+34874 739 707,bernabe19@example.org,SUR
2045691,Felicidad Abascal Baños,8,5,M,2013-09-12,PASIVO,SOC08963,SOLTERO,+34941 98 21 16,marcospenas@example.com,NORTE
4647101,Melisa Tamayo Torrent,2,5,F,2010-07-13,ACTIVO,SOC08964,CASADO,+34886 75 75 82,americamelero@example.com,SUR
4559498,María Teresa Domínguez Pareja,7,9,F,2011-03-11,JUBILADO,SOC08965,DIVORCIADO,+34 844 923 270,antonguiomar@example.org,SUR
5459275,Macarena Sanabria Serra,5,1,M,2003-01-15,JUBILADO,SOC08966,VIUDO,+34872 959 913,qmonreal@example.net,SUR
2715820,Nuria Gisela Doménech Palacio,2,5,F,2022-11-24,PASIVO,SOC08967,SOLTERO,+34 975 100 144,colomsusana@example.net,VILLA
2814742,Amparo de Valenciano,3,6,M,2007-05-30,PASIVO,SOC08968,CASADO,+34 884151303,rico27@example.org,NORTE
2734996,Aura Jurado Hernández,4,7,F,2014-07-31,PASIVO,SOC08969,VIUDO,+34 873 20 60 23,joelmata@example.com,CENTRO
2345239,Josep Bru,5,2,M,2003-08-07,PASIVO,SOC08970,VIUDO,+34 942 925 337,jordi31@example.com,RURAL
2370490,Miguel Cabezas Zurita,4,5,F,2003-01-09,JUBILADO,SOC08971,SOLTERO,+34 841298632,angelicajove@example.net,RURAL
5820026,Luis Huertas,1,5,M,2007-05-23,ACTIVO,SOC08972,VIUDO,+34707 358 350,boixrosalva@example.net,RURAL
4831508,Santiago Llorens-Batalla,4,7,F,2013-11-04,ACTIVO,SOC08973,SOLTERO,+34 879 065 718,matiasamigo@example.org,NORTE
3939184,Leire Puerta-Almeida,2,5,F,2016-07-19,PASIVO,SOC08974,CASADO,+34 842 44 20 28,concha01@example.org,RURAL
3255568,Sebastián del Ramón,3,4,M,2011-09-30,JUBILADO,SOC08975,VIUDO,+34883081496,lisandro11@example.org,RURAL
2827428,Ema Sonia Arteaga Chaparro,7,5,M,2022-05-02,ACTIVO,SOC08976,DIVORCIADO,+34 986 94 17 05,ssantiago@example.org,CENTRO
2431958,Cayetano Doménech Oller,8,3,M,2011-01-28,PASIVO,SOC08977,DIVORCIADO,+34706 648 132,sserna@example.org,VILLA
3676713,Mirta Donaire Salas,2,2,F,2017-09-19,ACTIVO,SOC08978,DIVORCIADO,+34736064633,atilio66@example.org,VILLA
5107050,Aurora Amat Garcés,5,9,F,2012-07-25,PASIVO,SOC08979,DIVORCIADO,+34 979051212,warmengol@example.org,CENTRO
5882920,Elvira Leandra Mur Verdejo,5,2,F,2012-03-03,JUBILADO,SOC08980,VIUDO,+34879 48 84 40,oarmengol@example.com,SUR
5157747,Anastasio Mateo Sedano,7,3,M,2001-08-17,JUBILADO,SOC08981,SOLTERO,+34 824 909 699,onofre33@example.com,VILLA
4604437,Hugo Valcárcel-Benitez,8,2,M,2005-10-31,PASIVO,SOC08982,SOLTERO,+34848 571 292,estrella01@example.com,VILLA
5035884,Clara Marco Torrecilla,9,5,M,2014-09-20,PASIVO,SOC08983,DIVORCIADO,+34 987 943 703,lupe11@example.org,VILLA
3666578,Marcio Barranco,9,4,F,2004-07-03,JUBILADO,SOC08984,VIUDO,+34824 72 15 04,valentin63@example.com,NORTE
